NomeCliente,EnderecoCompleto,ValorFatura,NumeroPaginas
Cliente Ficticio 4653,"AV ELEONOR ROOSEVELT,   598, BL PORTO DE MÓS, APT 31-SAO JORGE-SANTOS-SP -11085690 ",37.50,4
Cliente Ficticio 4655,"R GONCALVES LEDO,3,51-CAMPO GRANDE-SANTOS-SP -11070330 ",136.15,4
Cliente Ficticio 4656,"R COSTA SENNA,  1401, CASA E-MONSENHOR MESSIAS-BELO HORIZONTE-MG -30720496 ",141.68,4
Cliente Ficticio 4657,"R DR GASPAR RICARDO,210,APT 22-MARAPE-SANTOS-SP -11070350 ",63.66,4
Cliente Ficticio 4658,"R ALASKA, QD 14, - 10-JARDIM TERRA BRANCA-BAURU-SP -17054040 ",211.90,4
Cliente Ficticio 4660,"R DA BICA,   410, BL D/SABIA, APT 184-FREGUESIA DO O-SAO PAULO-SP -02925000 ",264.77,4
Cliente Ficticio 4661,"R DAS QUARESMEIRAS,    79-NOVA PIRACICABA-PIRACICABA-SP -13405095 ",155.37,4
Cliente Ficticio 4662,"R BR DO AMAZONAS,   175-CENTRO-BAGE-RS -96400220 ",269.37,4
Cliente Ficticio 4663,"R IBATINGUI,    90, CASA FUNDOS-MONTE VERDE-FLORIANOPOLIS-SC -88032520 ",124.26,4
Cliente Ficticio 4664,"R TROVAO,    63,-JARDIM BELA VISTA-GUARULHOS-SP -07133090 ",378.98,4
Cliente Ficticio 4665,"R TOMAS COELHO,    46, APT 301-VILA ISABEL-RIO DE JANEIRO-RJ -20540110 ",373.41,4
Cliente Ficticio 4666,"AV SAPOPEMBA, 13370, BL 2, APT 96-JARDIM ADUTORA-SAO PAULO-SP -03989000 ",362.80,4
Cliente Ficticio 4667,"R VSC DE FARIAS,    49, BL GUAIUMBI, APT 14-CAMPO GRANDE-SANTOS-SP -11075710 ",318.26,4
Cliente Ficticio 4669,"R RIO CAMBARA,   415-IDEAL-NOVO HAMBURGO-RS -93334256 ",273.84,6
Cliente Ficticio 4670,"R EZIO ROSSI,23,VIELA MARIA MORAIS-JARDIM ZAIRA-MAUA-SP -09320520 ",91.67,6
Cliente Ficticio 4685,"R JOSE LUCIANO BARBOSA,108-PARQUE SAO LUIS-TAUBATE-SP -12061640 ",392.54,4
Cliente Ficticio 4686,"R AFONSO BRAZ,   473, APT 34-VILA NOVA CONCEICAO-SAO PAULO-SP -04511011 ",206.86,4
Cliente Ficticio 4687,"AL DOS CRAVOS,210-JARDIM SIMUS-SOROCABA-SP -18055135 ",329.10,4
Cliente Ficticio 4688,"R STA CRUZ DO ESCALVADO,118-JARDIM ONDINA-SAO PAULO-SP -02871000 ",147.41,4
Cliente Ficticio 4689,"R RODRIGUES DUARTE,   599-VILA SANTA TEREZINHA-FRANCA-SP -14409300 ",158.15,4
Cliente Ficticio 4691,"R JOSE MARIA PINHEIRO LIMA,498-XAXIM-CURITIBA-PR -81810400 ",199.95,4
Cliente Ficticio 4692,"R DOS GUARANIS,  1340-JARDIM MARTINS-FRANCA-SP -14406688 ",149.24,4
Cliente Ficticio 4693,"R LIRIO BRANCO,85,CS 4-RIO COMPRIDO-RIO DE JANEIRO-RJ -20251620 ",187.04,4
Cliente Ficticio 4694,"R DR JOAO BATISTA SOARES DE FARIA,    89, APT 73-SANTANA-SAO PAULO-SP -02403050 ",243.53,4
Cliente Ficticio 4695,"R INDIA,   661-PARQUE DAS NACOES-AMERICANA-SP -13470110 ",290.42,4
Cliente Ficticio 4696,"QN,320,CJ 4, LT1, APT205-SAMAMBAIA SUL-BRASILIA-DF -72310004 ",92.60,4
Cliente Ficticio 4697,"R VINTE E CINCO DE DEZEMBRO,   240, CASA 1-CANHEMA-DIADEMA-SP -09941370 ",213.39,4
Cliente Ficticio 4698,"R GEORGINA DE ALBUQUERQUE,   196-PARQUE JABAQUARA-SAO PAULO-SP -04355080 ",184.16,4
Cliente Ficticio 4699,"R STO ANTONIO,   716, APT 803-FLORESTA-PORTO ALEGRE-RS -90220010 ",287.34,4
Cliente Ficticio 4700,"R RIO PARU (RES V MELHOR), 99999, BL 143, QD 9, APT 104-LAGOA AZUL-MANAUS-AM -69018550 ",275.30,4
Cliente Ficticio 4701,"R ITAPEVA,   240, CJ 1808-BELA VISTA-SAO PAULO-SP -01332000 ",154.31,4
Cliente Ficticio 4702,"R DR ELISIO DE CASTRO,   336, APT 15-VILA DOM PEDRO I-SAO PAULO-SP -04277010 ",181.15,4
Cliente Ficticio 4703,"R HELIO DE MORAIS REGO, 99999, QD E, LT 41-SENADOR CAMARA-RIO DE JANEIRO-RJ -21832030 ",95.13,4
Cliente Ficticio 4706,"R ALM ALEXANDRINO,   630, APT 106 S-SANTA TERESA-RIO DE JANEIRO-RJ -20241260 ",148.30,4
Cliente Ficticio 4707,"R ZORAIDE EVA DAS DORES,100,CASA 01-JARDIM MARILU-ITAPECERICA DA SERRA-SP -06871090 ",1.51,4
Cliente Ficticio 4708,"R DR HOMERO COUTINHO,   405-SAO DIMAS-GUARATINGUETA-SP -12513250 ",196.88,4
Cliente Ficticio 4709,"R PRF ALFREDO SEDALYRIO DE MORAES,56-CONJUNTO SAO BENEDITO-JACAREI-SP -12310100 ",41.31,4
Cliente Ficticio 4710,"R JOAO CESAR MARIATH,    83-JARDIM COLONIAL-SAO PAULO-SP -04821080 ",149.76,4
Cliente Ficticio 4713,"R EDUARDO CARLOS PEREIRA,  4125, BL 10B, APT 28-NOVO MUNDO-CURITIBA-PR -81020235 ",285.11,4
Cliente Ficticio 4714,"PSG JOAO COBO,     6, CASA 1-BONFIM-OSASCO-SP -06216080 ",251.48,4
Cliente Ficticio 4715,"AV FRANCISCO TREIN,   208, SALA 304-CRISTO REDENTOR-PORTO ALEGRE-RS -91350200 ",154.42,4
Cliente Ficticio 4716,"R ICARAI,   877, APT 203-CAICARAS-BELO HORIZONTE-MG -30770584 ",192.65,4
Cliente Ficticio 4717,"R DA FRATERNIDADE,    47-VILA BATISTA-BRAGANCA PAULISTA-SP -12908470 ",411.60,4
Cliente Ficticio 4718,"R ANIBAL DOMINGOS PIRES,   537-JARDIM SAO TOMAS-LONDRINA-PR -86073620 ",196.75,4
Cliente Ficticio 4719,"R DEP ATILIO DE ALMEIDA BARBOSA,   471-BOA VISTA-CURITIBA-PR -82560460 ",234.06,4
Cliente Ficticio 4720,"R DAS CARNAUBAS,   441, BL ARAÇÁ, APT 202-PASSARE-FORTALEZA-CE -60743780 ",173.24,4
Cliente Ficticio 4721,"R MARIO AGOSTINELLI,    55, BL 2, APT 502-JACAREPAGUA-RIO DE JANEIRO-RJ -22775046 ",338.33,4
Cliente Ficticio 4722,"R 10,   298, QD B-06, LT 13/80, APT 1102-SETOR OESTE-GOIANIA-GO -74120020 ",220.26,4
Cliente Ficticio 4723,"AV DR BERNARDINO DE CAMPOS,   426, BL CAETE, APT 81-CAMPO GRANDE-SANTOS-SP -11065002 ",194.42,4
Cliente Ficticio 4724,"NORTE, AVN PAU BRASIL, LT 04, APT 1008-NORTE (AGUAS CLARAS)-BRASILIA-DF -71916500 ",217.24,4
Cliente Ficticio 4725,"AV CNSO CARRAO,   854, APT 31-CHACARA CALIFORNIA-SAO PAULO-SP -03402000 ",45.62,4
Cliente Ficticio 4727,"AV S MIGUEL,  2187-VILA MARIETA-SAO PAULO-SP -03619100 ",179.41,4
Cliente Ficticio 4728,"R DR JOAQUIM GOMES DOS REIS,313-CENTRO-JAU-SP -17201350 ",133.33,4
Cliente Ficticio 4729,"R NELSON RODRIGUES,    30, FT-COMPENSA-MANAUS-AM -69035351 ",124.90,4
Cliente Ficticio 4730,"R ATILIO CHIEREGATO,  2735-JARDIM PULICANO-FRANCA-SP -14406755 ",176.15,4
Cliente Ficticio 4735,"R DOMINGOS AFONSO,   596-VILA SANTA CLARA-SAO PAULO-SP -03161090 ",141.53,4
Cliente Ficticio 4736,"R WALDEMAR ROCHA,   358-DOM BOSCO-BELO HORIZONTE-MG -30850440 ",259.75,4
Cliente Ficticio 4737,"R TITA RUFFO,   143-CIDADE SAO MATEUS-SAO PAULO-SP -03965000 ",211.91,4
Cliente Ficticio 4738,"R HUMBERTO DE CAMPOS,790-SAO JOSE-SAO CAETANO DO SUL-SP -09581310 ",173.86,4
Cliente Ficticio 4739,"R ELIZEU DI BERNARDI,   337, BL A, APT 206-CAMPINAS-SAO JOSE-SC -88101050 ",224.60,4
Cliente Ficticio 4741,"R ELEUTERIO,   171, BL F, APT 21-VILA CAMILOPOLIS-SANTO ANDRE-SP -09230350 ",298.73,4
Cliente Ficticio 4742,"R ZILDA DE SOUZA RIZZI,951-JARDIM INTERLAGOS-RIBEIRAO PRETO-SP -14093010 ",134.68,4
Cliente Ficticio 4743,"R MAL FLORIANO PEIXOTO,   382-CENTRO-MOGI DAS CRUZES-SP -08715210 ",19.41,4
Cliente Ficticio 4744,"R ENGUAGUACU,    33, BL A, APT 63-PONTA DA PRAIA-SANTOS-SP -11035071 ",180.37,4
Cliente Ficticio 4745,"R SRG-MOR JOAO DE SOUZA,    32, CASA 02-IPIRANGA-SAO PAULO-SP -04209060 ",259.56,4
Cliente Ficticio 4746,"AV BRAZ DE PINA,   611, APT 103-PENHA CIRCULAR-RIO DE JANEIRO-RJ -21210673 ",246.58,4
Cliente Ficticio 4747,"R PERCILIO NETO,   131, APT 101-VILA GUMERCINDO-SAO PAULO-SP -04131080 ",342.24,4
Cliente Ficticio 4748,"R ANDRADE NEVES,  1018, APT 401-EXPOSICAO-CAXIAS DO SUL-RS -95084200 ",286.88,4
Cliente Ficticio 4749,"R CDOR CANTINHO,   455-PENHA DE FRANCA-SAO PAULO-SP -03603020 ",94.31,4
Cliente Ficticio 4750,"R TORRES HOMEM,    67-VILA ISABEL-RIO DE JANEIRO-RJ -20551070 ",340.89,4
Cliente Ficticio 4751,"R BAIA GRANDE,44-VILA BELA-SAO PAULO-SP -03202000 ",262.24,4
Cliente Ficticio 4752,"SQN,302,BL G APT 503-ASA NORTE-BRASILIA-DF -70723070 ",477.88,4
Cliente Ficticio 4753,"R ARMADILHO,   110-JARDIM JAU (ZONA LESTE)-SAO PAULO-SP -03713060 ",162.11,4
Cliente Ficticio 4754,"R CORREIA DE LEMOS,   377, APT 104-CHACARA INGLESA-SAO PAULO-SP -04140000 ",253.62,4
Cliente Ficticio 4755,"R ALCIDES DE FREITAS,   150-JARDIM GUANABARA-RIO DE JANEIRO-RJ -21940040 ",161.24,4
Cliente Ficticio 4756,"R MARCELINA,   482-VILA ROMANA-SAO PAULO-SP -05044010 ",203.72,4
Cliente Ficticio 4757,"AV CDOR ANTONIO BORIN,  2955-CAXAMBU-JUNDIAI-SP -13218640 ",162.95,4
Cliente Ficticio 4758,"R VAHIA DE ABREU,   144, BL A, APT 44-BOQUEIRAO-SANTOS-SP -11050120 ",85.54,4
Cliente Ficticio 4765,"R JOAO RIBEIRO,126-SANTA EFIGENIA-BELO HORIZONTE-MG -30260110 ",177.33,4
Cliente Ficticio 4766,"R JOSE RIBEIRO DA SILVA,  1027, RES MADRI, BL B, APT 01-IPITANGA-LAURO DE FREITAS-BA -42700000 ",172.51,4
Cliente Ficticio 4767,"AV NIZIA FLORESTA, QD 43, LT 10, CASA 2-JARDIM MIRABEL-GOIANIA-GO -74485575 ",98.35,4
Cliente Ficticio 4768,"R BORGES LAGOA,   908, APT 134-VILA CLEMENTINO-SAO PAULO-SP -04038902 ",220.78,4
Cliente Ficticio 4769,"AV TORE ALBERT MUNCK,   445, BL 5, APT 523-JARDIM LEONOR-COTIA-SP -06700149 ",239.65,4
Cliente Ficticio 4770,"R PAISSANDU,   364-CENTRO-MOGI MIRIM-SP -13800165 ",125.68,4
Cliente Ficticio 4771,"R DR MARIO GATTI,    84, FD-VILA ZAT-SAO PAULO-SP -02975040 ",232.22,4
Cliente Ficticio 4772,"AV FURTADO DE MENDONCA,   666-PARQUE COLONIAL-SAO PAULO-SP -03968030 ",157.08,4
Cliente Ficticio 4773,"R S-SRG JOSE MENDES LEAL, QD 8, - 29-JD NOVA ESPERANCA-BAURU-SP -17065208 ",188.91,4
Cliente Ficticio 4774,"R GEN AUTO,   165, APT 203-CENTRO HISTORICO-PORTO ALEGRE-RS -90010380 ",244.51,4
Cliente Ficticio 4775,"R DOMINGOS MONTEIRO,  3082-MONTE CASTELO-TERESINA-PI -64016730 ",122.36,4
Cliente Ficticio 4777,"R ALVARO E ALBUQUERQUE,   104, APT 203-PARQUE ANCHIETA-RIO DE JANEIRO-RJ -21625060 ",263.23,4
Cliente Ficticio 4778,"R MNS ANACLETO,    91, APT 61-BRAS-SAO PAULO-SP -03003020 ",382.37,4
Cliente Ficticio 4779,"AV GUARAPIRANGA,  2616, BL 17, APT 34-JARDIM FIGUEIRA GRANDE-SAO PAULO-SP -04904904 ",225.18,4
Cliente Ficticio 4780,"R DESP WILLIAM BIBIO,  2691-SAO JOAO-TERESINA-PI -64045560 ",122.67,4
Cliente Ficticio 4781,"R VICENTE RODRIGUES,353,CASA 353 B-FAROLANDIA-ARACAJU-SE -49032160 ",284.29,4
Cliente Ficticio 4782,"R CAIMITO,    18-VILA RICA-SAO PAULO-SP -02861110 ",33.98,4
Cliente Ficticio 4783,"CONDOMINIO VIVENDAS BELA VISTA, MD F, CASA 19-GRANDE COLORADO (SOBRADINHO)-BRASILIA-DF -73105909 ",214.40,4
Cliente Ficticio 4784,"R PRF JOABER PEREIRA,    80, BL F, APT 401-RUBEM BERTA-PORTO ALEGRE-RS -91130270 ",70.93,4
Cliente Ficticio 4785,"AL CANADA,     5-CONJUNTO RESIDENCIAL IAPI-JUNDIAI-SP -13203340 ",160.48,4
Cliente Ficticio 4786,"R TANGANICA,   199-PARQUE ORATORIO-SANTO ANDRE-SP -09260070 ",197.70,4
Cliente Ficticio 4787,"R EUGENIO DE FREITAS,   525, BL 2, APT 56-VILA GUILHERME-SAO PAULO-SP -02060000 ",243.97,4
Cliente Ficticio 4788,"R DOS ABACATEIROS,   190, / A-TABOAO-DIADEMA-SP -09940310 ",227.82,4
Cliente Ficticio 4789,"R AUGUSTA MAGALHAES,    57-VILA AGUA FUNDA-SAO PAULO-SP -04155100 ",216.18,4
Cliente Ficticio 4790,"R ECA DE QUEIROZ,114,AP 164-VILA MARIANA-SAO PAULO-SP -04011909 ",191.52,4
Cliente Ficticio 4791,"AV SIRIUS,   536-CRUZEIRO-CAXIAS DO SUL-RS -95074070 ",336.74,4
Cliente Ficticio 4792,"R OLHO DAGUA DO BORGES,    94, BL 2A, APT 54-VILA SILVIA-SAO PAULO-SP -03820000 ",107.09,4
Cliente Ficticio 4793,"R ORLANDO BRANDAO,   355,   APTO 104-ANO BOM-BARRA MANSA-RJ -27323450 ",181.91,4
Cliente Ficticio 4794,"AV CAP LUIZ BRANDAO,  1731-JARDIM SANTA MARIA II-SAO CARLOS-SP -13568450 ",141.70,4
Cliente Ficticio 4795,"R EVA BLOCH,    17-BOSQUE DA SAUDE-SAO PAULO-SP -04127110 ",190.52,4
Cliente Ficticio 4796,"QUADRA 203, CJ 15, LT 20-RECANTO DAS EMAS-BRASILIA-DF -72610315 ",352.09,4
Cliente Ficticio 4797,"R MANOEL GUEDES SANTOS,   147-VENDA NOVA-BELO HORIZONTE-MG -31610010 ",155.47,4
Cliente Ficticio 4799,"R FERDINANDO RUTINI,   495-JARDIM SAO RICARDO-SAO PAULO-SP -05143240 ",173.62,4
Cliente Ficticio 4800,"TV EURICO COELHO,    73-VILA AURORA-SAO JOSE DO RIO PRETO-SP -15014307 ",220.56,4
Cliente Ficticio 4801,"R MOURA BRASIL,    68, APT 503-LARANJEIRAS-RIO DE JANEIRO-RJ -22231200 ",271.79,4
Cliente Ficticio 4802,"AV MAURO RAMOS,  1487, ED FIRENZE, APT 901-CENTRO-FLORIANOPOLIS-SC -88020303 ",103.05,4
Cliente Ficticio 4803,"R FRANCISCO CRUZ,   142, ZEL-VILA MARIANA-SAO PAULO-SP -04117091 ",102.18,4
Cliente Ficticio 4804,"R ANGELO MARTON,   427-MORADA DO SOL-AMERICANA-SP -13470260 ",144.38,4
Cliente Ficticio 4805,"R OITENTA E UM, QD 28, CASA 7-CPA III-CUIABA-MT -78058502 ",20.52,4
Cliente Ficticio 4806,"R JAPURA,   109, BL 2, APT 417-BELA VISTA-SAO PAULO-SP -01319030 ",203.60,4
Cliente Ficticio 4807,"R FLORESTA MIRANDA,   257, AP 502-CENTRO-NOVA IGUACU-RJ -26250060 ",336.11,4
Cliente Ficticio 4808,"R PRETORIA,   661-VILA FORMOSA-SAO PAULO-SP -03416000 ",75.78,4
Cliente Ficticio 4809,"R DIOGO DE SILVES,    75-SITIO MORRO GRANDE-SAO PAULO-SP -02808050 ",210.62,4
Cliente Ficticio 4810,"R LUIS DE CAMOES,   114, BL A, APT 75-VILA MATHIAS-SANTOS-SP -11015400 ",482.44,4
Cliente Ficticio 4811,"AV OURO VERDE DE MINAS,   737-JARDIM IMPERADOR (ZONA LESTE)-SAO PAULO-SP -03937090 ",190.52,4
Cliente Ficticio 4813,"AV ITAOCA,2926,LJ-BONSUCESSO-RIO DE JANEIRO-RJ -21061020 ",84.90,4
Cliente Ficticio 4814,"R PRCA ISABEL,   188-JARDIM PACAEMBU-PIRACICABA-SP -13424586 ",210.12,4
Cliente Ficticio 4815,"AV DR FERNANDO ARENS,   751-CENTRO-ARTUR NOGUEIRA-SP -13160000 ",139.29,4
Cliente Ficticio 4816,"R RIBEIRAO DAS ALMAS,165-VILA PALMEIRAS-SAO PAULO-SP -02728100 ",50.49,4
Cliente Ficticio 4817,"R PRFA OFELIA OSIAS,    61-CASTELO BRANCO-JOAO PESSOA-PB -58050410 ",89.04,4
Cliente Ficticio 4818,"R PST AGENOR CALDEIRA DINIZ,  1008, CASA 4-JARDIM IMPERADOR (ZONA LESTE)-SAO PAULO-SP -03935080 ",45.45,4
Cliente Ficticio 4819,"R OTAVIO CALEGARI,   129, CASA 01-VILA ENGENHO NOVO-BARUERI-SP -06415060 ",45.44,4
Cliente Ficticio 4820,"R PARAIBA,    22-ANA NERY-SANTA CRUZ DO SUL-RS -96840230 ",261.67,4
Cliente Ficticio 4821,"R TIMBIRAS,   598-JD S FRANCISCO-SANTA BARBARA D OESTE-SP -13456086 ",184.20,4
Cliente Ficticio 4822,"R CELESTINO JUNIOR,371,CS-SAO FRANCISCO-CURITIBA-PR -80510100 ",401.85,4
Cliente Ficticio 4823,"AV ANTONIO MUNHOZ BONILHA,1079,CASA 4-VILA PALMEIRAS-SAO PAULO-SP -02725000 ",19.75,4
Cliente Ficticio 4824,"R LEONEL BENOTTO,   103-JARDIM PROGRESSO-AMERICANA-SP -13471551 ",158.12,4
Cliente Ficticio 4825,"R CEL LAERCIO DE OLIVEIRA,87,CASA 01-VILA LIVIERO-SAO PAULO-SP -04187060 ",198.65,4
Cliente Ficticio 4826,"R DIAS DA SILVA,  1447-VILA MARIA-SAO PAULO-SP -02114002 ",446.39,4
Cliente Ficticio 4827,"AV EDIBERTO ROQUE SFORSIN,739-CONJUNTO HABITACIONAL ROQUE OR-BOTUCATU-SP -18601705 ",27.90,4
Cliente Ficticio 4828,"R JOSE ALVES,    61, CASA 2-VILA EMIL-MESQUITA-RJ -26580260 ",106.97,4
Cliente Ficticio 4829,"ESTR DO MONTEIRO,545,BL 1 AP 10-CAMPO GRANDE-RIO DE JANEIRO-RJ -23045830 ",385.42,4
Cliente Ficticio 4830,"AV GUAPORE,    55, APT 201-PETROPOLIS-PORTO ALEGRE-RS -90470230 ",299.31,4
Cliente Ficticio 4831,"R ANA MARIA,   163-JARDIM CASQUEIRO-CUBATAO-SP -11533170 ",189.31,4
Cliente Ficticio 4832,"R INACIO HIGINO,1170,PR COSTA CLUB 403-PR COSTA-VILA VELHA-ES -29101085 ",217.76,4
Cliente Ficticio 4833,"R IRINEU DE BARROS SIQUEIRA,   113-SANTA TEREZINHA-SANTO ANDRE-SP -09210345 ",184.08,4
Cliente Ficticio 4835,"AL JAUAPERI,   887, APT 44-MOEMA-SAO PAULO-SP -04523014 ",306.18,4
Cliente Ficticio 4836,"R VINTE E QUATRO DE OUTUBRO,   285, FD-CENTRO-NORTE-CUIABA-MT -78005330 ",113.12,4
Cliente Ficticio 4837,"R OSWALD DE ANDRADE,14-JORDANOPOLIS-SAO BERNARDO DO CAMPO-SP -09894070 ",19.35,4
Cliente Ficticio 4838,"R BELEM,631-JARDIM BRASILANDIA-FRANCA-SP -14402272 ",148.98,4
Cliente Ficticio 4839,"R TEN SILVEIRA,   834, ED SANTA BARBARA, APT 1004-CENTRO-FLORIANOPOLIS-SC -88010301 ",199.77,4
Cliente Ficticio 4840,"R DIAMANTINO MATHEUS,   616-VILA FRANCOS-SAO PAULO-SP -02880030 ",246.99,4
Cliente Ficticio 4841,"R IPOA,   117-ITOUPAVA CENTRAL-BLUMENAU-SC -89062223 ",97.94,4
Cliente Ficticio 4842,"R VER LUIZ BOTELHO,   319-PIRATININGA-NITEROI-RJ -24350110 ",158.77,4
Cliente Ficticio 4843,"R DOS AIMORES,  1631, APT 401-LOURDES-BELO HORIZONTE-MG -30140072 ",19.96,4
Cliente Ficticio 4844,"R PONTA DA MANDANHA,102,CASA 4-VILA MIRANTE-SAO PAULO-SP -02955100 ",54.97,4
Cliente Ficticio 4845,"AV CURITIBA,   133, ED CAMPONEZ, APT 401-ZONA 04-MARINGA-PR -87014130 ",306.19,4
Cliente Ficticio 4846,"R HERCILIA DA SILVA BARBOSA,   109-PARQUE IMPERIAL-BARUERI-SP -06462370 ",92.52,4
Cliente Ficticio 4847,"R MEN JOSE DE ALMEIDA,   693-BOA VISTA-UBERABA-MG -38072200 ",259.57,4
Cliente Ficticio 4849,"R ANTONIO PINTO GUEDES,   195, BL BRANCO, APT 13-CEZAR DE SOUZA-MOGI DAS CRUZES-SP -08820430 ",296.64,4
Cliente Ficticio 4858,"R MARCO CESAR MELOSI,   305, APT 14-JARDIM PAULISTA-AMERICANA-SP -13468273 ",257.97,4
Cliente Ficticio 4859,"R JOAO ALMENDRA,    37, CASA 3-SAO JOSE-SAO CAETANO DO SUL-SP -09581320 ",107.35,4
Cliente Ficticio 4860,"RUA PEDRO TEIXEIRA,1001,203-DOM PEDRO-MANAUS-AM -69040750 ",470.68,4
Cliente Ficticio 4861,"R JOSE DEMARCHI, QD 2, - 17-MARY DOTA-BAURU-SP -17026410 ",183.67,4
Cliente Ficticio 4862,"AV CDOR ALBERTO DIAS,  1275-VILA JOSE BONIFACIO-ARARAQUARA-SP -14802070 ",96.98,4
Cliente Ficticio 4863,"R ADALBERTO TANAJURA,   320, TV DONA LURDES, CASA 3 B-ANCHIETA-RIO DE JANEIRO-RJ -21630000 ",50.06,4
Cliente Ficticio 4864,"AV FREDERICO STRAUB,    75-VILA OLIVEIRA-MOGI DAS CRUZES-SP -08790310 ",375.03,4
Cliente Ficticio 4865,"R POTUMAIO,  1260, CASA A-CASA BRANCA-BELO HORIZONTE-MG -31050185 ",164.47,4
Cliente Ficticio 4866,"R MAJ CORREIA DE MELO,   747-JARDIM VINTE E CINCO DE AGOSTO-DUQUE DE CAXIAS-RJ -25075015 ",196.93,4
Cliente Ficticio 4867,"R TEN-CEL HERMAN JOSE ROCHA,   226-PARQUE PLANALTO-SAO PAULO-SP -04841260 ",163.07,4
Cliente Ficticio 4868,"R TITO LESSI,    14, CASA 2-JARDIM JOANA D ARC-SAO PAULO-SP -02323180 ",156.30,4
Cliente Ficticio 4869,"R HERVAL,   427, / LOJA-BELENZINHO-SAO PAULO-SP -03062000 ",131.79,4
Cliente Ficticio 4871,"R VER ALBERTO FALCAO BARROCA,95,APT 1501-MIRAMAR-JOAO PESSOA-PB -58032070 ",426.87,4
Cliente Ficticio 4872,"R BENEDITO ESCALANTE (LOT VI SADIA),11,QD 04, LOT VILA SADIA-PONTE NOVA-VARZEA GRANDE-MT -78115510 ",136.80,4
Cliente Ficticio 4873,"R ELIEZER JOSE DE MACEDO,   519-PARQUE CISPER-SAO PAULO-SP -03817050 ",170.53,4
Cliente Ficticio 4874,"R MIGUEL ANGELO PEREGINI, QD 2, - 36-COHAB ENG OTAVIO RASI-BAURU-SP -17039240 ",128.20,4
Cliente Ficticio 4875,"R MARCONI,   328-HIGIENOPOLIS-ARACATUBA-SP -16010645 ",225.92,4
Cliente Ficticio 4876,"R OLINTO MAGALHAES,  2000-DOM BOSCO-BELO HORIZONTE-MG -30830050 ",188.49,4
Cliente Ficticio 4877,"AV EZELINO DA CUNHA GLORIA,   129, BL 2 B, APT 11-JARDIM MARICA-MOGI DAS CRUZES-SP -08775520 ",310.05,4
Cliente Ficticio 4878,"SCLRN, QD 703, BL F, ENT 14, APT 102-ASA NORTE-BRASILIA-DF -70730516 ",175.38,4
Cliente Ficticio 4879,"QNJ, QD 54, CASA 36, FD-TAGUATINGA-BRASILIA-DF -72140540 ",13.16,4
Cliente Ficticio 4880,"AV SETE DE SETEMBRO,759,BLOCO A AP 502-CENTRO-PASSO FUNDO-RS -99010121 ",252.82,4
Cliente Ficticio 4881,"R LUIS DE CAMOES,   111, BL VILA ALCINO PEREIRA, APT 20-VILA MATHIAS-SANTOS-SP -11015401 ",152.20,4
Cliente Ficticio 4882,"R CUSTODIA GODOY,   175, FU 1-AGUA VERMELHA-VARZEA GRANDE-MT -78138050 ",202.83,4
Cliente Ficticio 4883,"AV PRF NILTON LINS,  1100, COND ALPHA GARDEN, CASA 17-FLORES-MANAUS-AM -69058030 ",285.53,4
Cliente Ficticio 4885,"R MANOEL DE SOUZA AZEVEDO,   274-SITIO MORRO GRANDE-SAO PAULO-SP -02809040 ",11.87,4
Cliente Ficticio 4886,"R C 23,    35, QD 48, LT 01-JARDIM AMERICA-GOIANIA-GO -74265130 ",204.39,4
Cliente Ficticio 4887,"R CLEMENTINO RODRIGUES SIMOES,   480-CJ RES G BRANCO-SAO JOSE DOS CAMPOS-SP -12247490 ",354.26,4
Cliente Ficticio 4901,"AV CIDADE JARDIM,   901-JARDIM SATELITE-SAO JOSE DOS CAMPOS-SP -12231675 ",137.97,4
Cliente Ficticio 4902,"R LUISA BOCCHIGLIERI XIMENES,    54, CASA 02-JD STA CRUZ (CPO GRANDE)-SAO PAULO-SP -04456175 ",170.25,4
Cliente Ficticio 4903,"R CECILIA FONSECA COUTINHO,   730, BL B, APT 303-CASTELO-BELO HORIZONTE-MG -30840500 ",164.51,4
Cliente Ficticio 4904,"R NEREU RAMOS,    12-PLANALTO PAULISTA-SAO PAULO-SP -04070010 ",387.81,4
Cliente Ficticio 4905,"R CP 4,0,QD 04, LT 04-RESIDENCIAL CELINA PARK-GOIANIA-GO -74373120 ",138.10,4
Cliente Ficticio 4907,"R RAUL RODRIGUES DE SIQUEIRA,   337-SANTA LUZIA-BRAGANCA PAULISTA-SP -12919484 ",115.36,4
Cliente Ficticio 4908,"AV CARIOCA,   661-VILA CARIOCA-SAO PAULO-SP -04225002 ",155.26,4
Cliente Ficticio 4909,"R INHACORA,   134, CASA FUNDOS-JARDIM SULACAP-RIO DE JANEIRO-RJ -21740220 ",317.19,4
Cliente Ficticio 4910,"R RIO PARANA,   244-NOVA ALDEINHA-BARUERI-SP -06440160 ",144.04,4
Cliente Ficticio 4911,"AV ANGELICA,2395,BL B AP 122-SANTA CECILIA-SAO PAULO-SP -01227907 ",205.80,4
Cliente Ficticio 4912,"R CALH FRONTINI,   371-SAO JOAO CLIMACO-SAO PAULO-SP -04241000 ",142.12,4
Cliente Ficticio 4913,"R CARLOS SANTOS TORRES,    67, APT 01-JONAS VEIGA-BELO HORIZONTE-MG -30285400 ",180.09,4
Cliente Ficticio 4914,"R DE JOSE MARIA OLIVEIRA,    95, FD-JARDIM QUIETUDE-PRAIA GRANDE-SP -11718270 ",175.11,4
